motif_DB	motif_ID	motif_ALT_ID	seq_ID	seq_Score	seq_Class	is_holdout?
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_7209	6.49	fp	1
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_4539	6.48	fp	1
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_11378	6.48	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_4860	6.48	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_10949	6.47	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_5060	6.46	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_9035	6.46	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_3010	6.45	tp	1
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_10828	6.45	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_4757	6.43	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_7221	6.42	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_5639	6.41	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_10854	6.40	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_10501	6.40	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_10627	6.38	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_9177	6.38	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_5877	6.37	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_9504	6.34	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_3888	6.34	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_10078	6.33	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_756	6.32	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_2421	6.32	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_7722	6.32	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_379	6.31	tp	1
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_6383	6.31	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_512	6.31	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_11691	6.29	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_10714	6.28	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_10565	6.28	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_1535	6.28	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_4707	6.28	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_10278	6.28	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_9086	6.27	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_448	6.27	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_11718	6.26	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_10263	6.26	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_2757	6.24	tp	1
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_4329	6.23	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_10628	6.23	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_7944	6.23	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_10539	6.23	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_408	6.23	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_5611	6.22	fp	1
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_793	6.22	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_3209	6.22	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_1080	6.22	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_9875	6.21	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_5435	6.21	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_9568	6.21	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_9059	6.19	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_470	6.19	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_8081	6.19	fp	1
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_11549	6.19	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_7336	6.17	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_10556	6.16	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_10810	6.15	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_7111	6.15	fp	1
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_5226	6.14	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_5227	6.14	tp	1
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_11138	6.14	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_3760	6.11	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_10201	6.10	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_5315	6.10	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_10492	6.10	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_10422	6.09	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_6690	6.09	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_11875	6.08	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_10199	6.08	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_125	6.08	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_6295	6.06	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_7040	6.06	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_11883	6.05	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_10606	6.05	fp	1
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_10144	6.04	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_10431	6.03	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_328	6.03	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_10343	6.02	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_9561	6.01	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_9685	6.00	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_10148	5.99	fp	1
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_1995	5.98	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_8928	5.97	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_6418	5.96	fp	1
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_6436	5.96	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_2540	5.95	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_8325	5.94	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_4343	5.94	fp	1
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_9995	5.93	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_8117	5.93	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_2045	5.92	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_5394	5.92	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_9143	5.91	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_10644	5.90	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_1184	5.90	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_115	5.90	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_1	5.90	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_4013	5.90	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_10780	5.89	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_10667	5.89	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_8966	5.88	fp	1
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_10080	5.88	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_11527	5.87	fp	1
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_2257	5.86	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_11571	5.86	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_5910	5.85	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_3127	5.85	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_2021	5.84	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_9003	5.84	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_5507	5.84	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_1873	5.81	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_4486	5.81	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_7976	5.81	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_11922	5.81	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_10785	5.81	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_4093	5.81	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_5770	5.81	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_2450	5.81	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_11227	5.81	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_10791	5.80	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_7055	5.80	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_8447	5.79	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_10745	5.78	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_7904	5.78	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_4907	5.77	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_4602	5.77	tp	1
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_4050	5.75	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_4051	5.75	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_10734	5.75	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_1841	5.75	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_231	5.73	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_1526	5.73	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_3500	5.72	fp	1
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_11132	5.71	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_11328	5.71	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_2791	5.71	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_4482	5.71	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_1718	5.70	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_11266	5.70	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_2195	5.69	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_6503	5.69	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_10374	5.69	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_8703	5.68	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_10323	5.67	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_11526	5.67	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_8425	5.66	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_6868	5.66	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_6804	5.65	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_6074	5.65	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_2491	5.65	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_1907	5.65	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_10795	5.64	fp	1
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_3345	5.63	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_5201	5.62	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_4897	5.62	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_10357	5.61	tp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_10351	5.61	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_11803	5.61	fp	0
/ssd/users/wergillius/Project/UTR_VAE/ipynb/network_interpretation/save_motif/human_+pr_n4000_Nov24_cv2.txt	human_l3_f_71		non_viral_11648	5.61	fp	1
